dicom_path,pixel_read_success,pixel_read_error,file_sha256,pixel_sha256,pixel_dtype,pixel_height,pixel_width,pixel_min,pixel_max,pixel_mean,pixel_std,nonzero_fraction,is_constant
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53580858_51bec6477a7898b9_MG_L_CC_ANON.dcm,True,,db27459a1f0175bf88c9cc67d6d9b90a6442fedb06d619205a56b317a7570a7a,5afb6f3e910436b78e791fb7184636b16372445782842bf0aaec9abac8fbf927,uint16,4084,3328,0.0,2254.0,376.4848937988281,641.4823608398438,0.2603516507901379,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53580885_51bec6477a7898b9_MG_R_CC_ANON.dcm,True,,a795e9dfeadaa246a898d2443ebace8b09614954e2af0026d210175bcc5d2071,66e6db0394dc805cd93531036907259b0e20c6de6dea212ec02db20b07512c9c,uint16,4084,3328,0.0,2709.0,367.7008361816406,637.2100830078125,0.2541255774175017,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53580979_4c341dad22471922_MG_L_ML_ANON.dcm,True,,7d8d6b2e54f96bf8acb9353921235a6652063bdbaafe08fcb1b4d772ca98f7ca,fc65060a575b07435a9673b5cdce9c14b279ebeea1f275319682b817d73c2e0b,uint16,3328,2560,0.0,2222.0,454.7474670410156,672.2500610351562,0.31979769193209134,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581006_4c341dad22471922_MG_R_ML_ANON.dcm,True,,81fc6c4b62091a7406d64e04b4e8db968ade5d58bfbd7c8da03532152f6c1b6a,9856d769cc230dd08896297b2ce2c836106c639770fabd89877042260660decf,uint16,3328,2560,0.0,2271.0,436.99566650390625,666.0062866210938,0.30744793231670675,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581033_4c341dad22471922_MG_L_CC_ANON.dcm,True,,f7b77c26f7c103165ff71ecb783036c1e6c72eaeaee367f937f42c14fe9eb325,4f8c325a139b14092842c5171110e72807cc1f724dccb58cf4c4f07710f4c149,uint16,3328,2560,0.0,2215.0,392.9136047363281,649.3568115234375,0.2734285794771635,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581060_4c341dad22471922_MG_R_CC_ANON.dcm,True,,3be9ecb0411c5a5c3b297757c7c3f648785a0b0d51606498f21984f845316e8b,57ca4825f49897a243f4f400fe259dc3f8d232f9c14d67dd96d76f4af07ed8fd,uint16,3328,2560,0.0,2222.0,373.10333251953125,635.5462036132812,0.26157696063701924,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581124_3be876aecfaad4ca_MG_L_ML_ANON.dcm,True,,6946d0691870a563d055dd0336ebe022707a0b33338cbb2ff3c78ed2fe4fa5bc,9c590cc193968946fdfcc8fe21cdac518ae2471d69524c42fd11697ef20ba0a3,uint16,3328,2560,0.0,2270.0,408.0035705566406,643.380859375,0.29437842735877406,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581151_3be876aecfaad4ca_MG_L_CC_ANON.dcm,True,,4fdec18e74f1c0e98111bdf286cbfd0068f4a9567c5e36b76ec9353b37e8c3bc,57b02bd22c318ecbec21a55a113434897481706e3349fd81db4a58e8979dae72,uint16,3328,2560,0.0,2450.0,264.95941162109375,554.15771484375,0.1915611853966346,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581237_80123a24997098dc_MG_R_ML_ANON.dcm,True,,a96c8cb8895a488e281ae93fc3f17a6af3b1420d576504dd36f9d22dcd1cdd61,1e7a01b2f2443edd6727bd2509e59a3a869a5f6b8071b9651d1cf433debc1ce3,uint16,3328,2560,0.0,2617.0,675.2965087890625,769.52734375,0.44464240440955527,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581264_80123a24997098dc_MG_R_CC_ANON.dcm,True,,3e4637d535955eb237473dc44b6f15ec88ff064b9e17ef6bf20df1d2b9469bc8,b8c80fad0a9c3f00bb5cb9951fc79d7baa4d0bc292962ecb58f7503668712340,uint16,3328,2560,0.0,2630.0,477.4609680175781,697.669189453125,0.3258110633263221,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581379_b231a8ba4dd4214f_MG_L_ML_ANON.dcm,True,,12614baae3bde99791f6f42416adee85c66a099133a983712a45cfe6298c01e0,c5392d2971b603bf2d1174c2e533950ec36e6ea50f4979148eba243ae5879ddb,uint16,3328,2560,0.0,2340.0,699.2600708007812,760.708984375,0.4697803203876202,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581406_b231a8ba4dd4214f_MG_R_ML_ANON.dcm,True,,ac0ac6d79ce866060fa5d581391220a1fcbe322f211455138b4c58ff47aed931,e4c9dd419691ce3a40993e1c0f3d0bb618d6cce14afbb80cc8cde02839e9a638,uint16,3328,2560,0.0,2365.0,662.3934326171875,771.8096923828125,0.43457958514873796,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581433_b231a8ba4dd4214f_MG_L_CC_ANON.dcm,True,,87e66816865bba44f81b8f75e002539c1cf70b635d5e43297480605f767923ae,81b96efb2f49e00eb424c85116898494cf9563e7c9b436ebea28d81a14c3b5a5,uint16,3328,2560,0.0,2269.0,499.9411926269531,703.3939819335938,0.3393876295823317,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581460_b231a8ba4dd4214f_MG_R_CC_ANON.dcm,True,,e92a1aa56da7373f70c947d645c09f7aa539ad22bab1d0cbece34280bed3cde4,d046f996d6d5d41751db48d536b69a10360b9a3568f7e976df0f2fe46804fb36,uint16,3328,2560,0.0,2433.0,441.3335876464844,685.0484008789062,0.2962894146259014,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581769_573747ee33ef6e5a_MG_L_ML_ANON.dcm,True,,2f2343876dd186b5b631bc7c6ecba20b960f5e59b2d60e39e530551e270f5018,e225392b325a674da633641b450abe12e349570699668acf6b48251cf9237d77,uint16,3328,2560,0.0,2167.0,483.8166809082031,706.5884399414062,0.32467803955078123,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581796_573747ee33ef6e5a_MG_L_CC_ANON.dcm,True,,df8d6a6578eb20c0953173826d29a212144bb2f322aad4372b400bef96e68c11,4a2f124f96326d74516c8a53ac9284c7f4529815bfeda7f73534345599fefa3c,uint16,3328,2560,0.0,2748.0,329.88726806640625,620.70947265625,0.22266998291015624,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581860_21e6cc12630e5e9f_MG_L_ML_ANON.dcm,True,,18407466b639831dec418f6bb9f9f40b72d93f8f500308368d2fb19e219b092c,852d6acf1be24de5c3e4928d7000619b633e27145bd440d7b35915d25ea9d6a2,uint16,3328,2560,0.0,4095.0,347.74896240234375,618.2600708007812,0.2464374248798077,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581887_21e6cc12630e5e9f_MG_R_ML_ANON.dcm,True,,e1c59e989bdbf065c06317eaa6feaead64fee0e56ff728ba6e4e73d5fcc6b040,8f4ab86ff342b50dec0ffefac39a0bb013022f183447ba718e594962d56643a0,uint16,3328,2560,0.0,3398.0,423.7103271484375,673.0883178710938,0.28932518592247597,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581914_21e6cc12630e5e9f_MG_L_CC_ANON.dcm,True,,4be3ca6eab03da0f2e2af3425e02b95fdb5dff90d7ae70e8c757776b853c3ee1,ad2940139412ffdf32fe61f170b7ba44eeb8b198bafc8671efc68af706b7a38f,uint16,3328,2560,0.0,2337.0,255.35597229003906,564.843017578125,0.17292163555438703,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53581941_21e6cc12630e5e9f_MG_R_CC_ANON.dcm,True,,6dc7e0b6f2195e63f34484f88e38c7856f24687a97e2fb4f5057885d8c600e3d,e491dff1d08d2a05f1d4ebeadd7ba24cd0311aa9f5ce0cf588aeb42681c2af9e,uint16,3328,2560,0.0,2331.0,317.56329345703125,616.3988647460938,0.21329017052283653,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582304_8913a7e0cf3bd74e_MG_R_ML_ANON.dcm,True,,adb851e643c9c62729f6492bdf30fc25c1f63f0af2278f68d04cffaf70519c0d,58a54f92dba2bd6507b0f02085c6cd05b36e3877018a2047953b74703f1d54f7,uint16,3328,2560,0.0,2301.0,630.3114013671875,749.5743408203125,0.4214888352614183,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582331_8913a7e0cf3bd74e_MG_R_CC_ANON.dcm,True,,452162cfcdd975be57f7c407442b79c1d1b20148c54c6d355092eeec8c6fdbac,0431f1852d6ffd9d411bedd08cddbdf6c4d54198945856332e42f19318eb0f72,uint16,3328,2560,0.0,2252.0,476.05731201171875,700.940185546875,0.3199046208308293,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582395_3f0db31711fc9795_MG_L_ML_ANON.dcm,True,,dc3b3543b3bb4ce45f863d128cb114dc0577d5554ae4a87488a6b700b76bd32c,7c73b188848685f990a993e92ab980fd2f175b918d8b4bb82734d9ffd33d58ae,uint16,3328,2560,0.0,2360.0,631.591064453125,737.7689208984375,0.4334201519305889,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582422_3f0db31711fc9795_MG_R_ML_ANON.dcm,True,,131f7b91424bf482b53b0c26f53ebac900db0ecec69be81b6e123da789c61b3d,defc2a5799e84af2ba185738b4b279408081c376acb6fe86f55614e0c7304ec2,uint16,3328,2560,0.0,2544.0,521.7299194335938,703.271240234375,0.3677800105168269,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582449_3f0db31711fc9795_MG_L_CC_ANON.dcm,True,,0a8bdfc2ad90ad3b16327077c6a86a4e9a1a408e2f3989ee3e44e3ed65c47b29,7d7ac385895135f6ae49951e06199521e0118a4d7cd4e024e15cfd4aaf61306c,uint16,3328,2560,0.0,2312.0,404.1307067871094,665.9769897460938,0.2732805692232572,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582476_3f0db31711fc9795_MG_R_CC_ANON.dcm,True,,f44b5df13e0073e4a35f2fb9935171ee3e76f35399cbf753a887477631d21efc,dfbbe66492c0ed476ef38099e4f95ce3376a863190af8173956191c2cf5fe18b,uint16,3328,2560,0.0,2494.0,363.1881408691406,637.0228881835938,0.24966653677133413,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582540_3e73f1c0670cfb0a_MG_R_ML_ANON.dcm,True,,7ef8c5e58d7f61ff86d1977ebb960f057edc4e02c5df60ebdba1cafcf4d61e44,d8c3714101ab1370990129e636738ff910443f4a4798eaf7d2dccc64b69f0bb0,uint16,3328,2560,0.0,2390.0,500.028564453125,721.5944213867188,0.3324657733623798,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582567_3e73f1c0670cfb0a_MG_R_CC_ANON.dcm,True,,2098b176b549deea0ca5d1893de84c3551b2f92cb8d796d610552ee5f13116d5,6dafe7535190d29054952ca1435a66af3857e036875cd8dd8430d55e7b5951c8,uint16,3328,2560,0.0,2443.0,319.3761291503906,614.44921875,0.21572911189152644,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582656_465aa5ec1b59efc6_MG_L_ML_ANON.dcm,True,,4a137e6da31e7cfef21bf1d246062aaa7e87e9dc7b7258f028907bae4aca4bb9,ff52d1101e899a9b64b546d8d5a98ae1e0522fcfb3f26c05ab34a6dd165cebfb,uint16,3328,2560,0.0,3539.0,337.681396484375,567.5076293945312,0.2966592641977163,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582683_465aa5ec1b59efc6_MG_L_CC_ANON.dcm,True,,8b9a4a513580e1c8f98300c6cf4c3aebbf97279df242b1d156f16436f44c7b5f,1bdd6b8b6154e302f22fd74891b52f6ba8eeb49d097920fccdf9464e1ab3b6c0,uint16,3328,2560,0.0,3176.0,331.1637878417969,606.8870849609375,0.24728064903846153,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582710_465aa5ec1b59efc6_MG_R_ML_ANON.dcm,True,,71e28507e8b10a9b5604d98f937fa917c7a56c58ce6e6e3e911f3799b3ca2130,0fa53d43923685a12c99dfb905a31c851cc3ca74fbfcec533a6e1b79f3ba476d,uint16,3328,2560,0.0,3040.0,742.736328125,734.39794921875,0.5177148672250601,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582737_465aa5ec1b59efc6_MG_L_ML_ANON.dcm,True,,1903611743207875a8a6f5562bbda339b011f55bb3255ee4f5e30d5bf64522de,fb773c0477c6352ab5ded16a85c1618f5cd115e99bf256a2340222a7edc26b57,uint16,3328,2560,0.0,4084.0,472.6629638671875,690.8945922851562,0.3294198843149038,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582764_465aa5ec1b59efc6_MG_R_ML_ANON.dcm,True,,dc1280e6ae4b7934c2155639a1bf8079028ddfa01a2bde2cb47b2e623e615497,b9fb528be905e3bb5751d61a7c66e83a11bec4461e553ba99f007f698fbfddb5,uint16,3328,2560,0.0,3216.0,681.78125,726.0301513671875,0.4779283963716947,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582791_465aa5ec1b59efc6_MG_L_CC_ANON.dcm,True,,e74a9a206fc98378eb4f1b5c02886f832bc553f59af8d5486889b98dbc1aaf8e,3c1b7e1c647381285bb5c0ade5742633a53389599eac298484636532b4cd1b23,uint16,3328,2560,0.0,4095.0,437.1844482421875,680.2034912109375,0.299645761343149,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53582818_465aa5ec1b59efc6_MG_R_CC_ANON.dcm,True,,4c6f28646c9dd55e76d84d5d66bfc26f3d32074eb01d6e220920c90d4455c5b1,9f76143631c3762e83cae740bcd2bffbe2a48b48fe011c0e699aea890db48d94,uint16,3328,2560,0.0,3316.0,605.2184448242188,726.821533203125,0.4150812002328726,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53586361_dda3c6969a34ff8e_MG_L_ML_ANON.dcm,True,,a9553b81d2917fc62a2bf90dc49f991cfee8b95ffee5df85719dbfa149835e4b,dc0f39d692f1b38b7039c4b2ec9f7a84b1ff93a58d734785296ba941084d166a,uint16,3328,2560,0.0,2543.0,409.2321472167969,643.4471435546875,0.2941442636343149,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53586388_dda3c6969a34ff8e_MG_R_ML_ANON.dcm,True,,40b233fdb2b92282a64bf2e8b4cadcadc0579e0c09dbbeba559b6eb46cfa83fa,1162c3f91301b0c6360c460c16312eed5d492b483676e8acf2679c6462731297,uint16,3328,2560,0.0,2320.0,572.718017578125,715.6828002929688,0.39797633244441105,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53586415_dda3c6969a34ff8e_MG_L_CC_ANON.dcm,True,,b9172c24638bac72361e17fa16d60c0ccaeeb621412b094f022857f32b7b3169,5c485170a079fc0207d9c2bbe0293a2213fcafcc6df574c18170bc61878e0678,uint16,3328,2560,0.0,2528.0,307.35595703125,601.446044921875,0.2107488778921274,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53586442_dda3c6969a34ff8e_MG_R_CC_ANON.dcm,True,,6978518a8b0376f53ad959309ff33e943eb25aadf454a6dc98d4785fd49142d7,3953589f72c9bd647e0e393739cab3261234573feeacb2303f1370801d053157,uint16,3328,2560,0.0,2607.0,524.7763671875,716.9976196289062,0.35270538330078127,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53586724_e5f3f68b9ce31228_MG_L_ML_ANON.dcm,True,,c385c755e400e9177ada4873c3f1aa6de9cfcafae76dcfb8ab01ee3d4f1f7d4d,b6b03ffb527f152c371c3889427616c69a8183ad1a7b7ce2a416b95577ca7bc0,uint16,4084,3328,0.0,2670.0,660.5108032226562,736.1804809570312,0.455771864758344,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53586751_e5f3f68b9ce31228_MG_R_ML_ANON.dcm,True,,7eb3f9a4c4693d063fdcbc781eef05b1656d6d77e8e5f82e51cda775c3781fb7,7e7bf0d5d080d9b99464fc1f1aca09d2ca63f8cb5e8c03f200b42b1ec26854c1,uint16,4084,3328,0.0,4095.0,579.4754638671875,721.2008666992188,0.4032593187297521,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53586778_e5f3f68b9ce31228_MG_L_CC_ANON.dcm,True,,7c290ffe2e44187e926f2977b1e1ad72da1d6016bb7837b090016362ba11e4dc,15ba86ca69ae2fefb6ee25b0ddcd9a94e8ef3a8491e99d42d96ed937ff0ae575,uint16,4084,3328,0.0,2233.0,514.8493041992188,706.47705078125,0.35143153629548707,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53586805_e5f3f68b9ce31228_MG_R_CC_ANON.dcm,True,,bd3e6490788380b55aca6c567f5f9678a64667181a6cdef82d5b8ea3ba0842c5,6ac226ce1f858223eb0b07f4c797825425c1eeb7bdbb3281399e117f45f12f4c,uint16,4084,3328,0.0,4095.0,497.6739196777344,706.376708984375,0.3381499037048896,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53586869_6ac23356b912ee9b_MG_L_ML_ANON.dcm,True,,6ca19d16c353163cf8317d42eb19cac6196f3f3b656a17b7fb461ee11120db00,2add3a31c9a0e6c24136ab3fd1656bd96b810a24d09d54e248c1cd09e38216fa,uint16,4084,3328,0.0,2548.0,710.7459716796875,734.0433349609375,0.4933874365488209,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53586896_6ac23356b912ee9b_MG_L_CC_ANON.dcm,True,,4dc47161e0c7cf5b2f8f99df2aa0173b116dcab765c7a67bf55f43581a64b59b,8cc06ccf397767b4af16dae5a9cceb42e01dff1bbd553fb938520925956eef40,uint16,4084,3328,0.0,2344.0,644.563232421875,746.704345703125,0.43109440334702026,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53586960_809e3f43339f93c6_MG_L_ML_ANON.dcm,True,,9ed635ccf6b36711842249e59f90d3cd3037d8b55dc849bd43fb72ccebb8510b,8f64ae32d07fd24f9873ad893dc4d7fcd7a2d616252b42364f233cd794fe8267,uint16,4084,3328,0.0,2839.0,502.51556396484375,690.4893188476562,0.3561279830294583,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53586987_809e3f43339f93c6_MG_R_ML_ANON.dcm,True,,279fafcbe74d1d9e303e1618f826a9e7a6a89a1c44d3c70a5879519080f91859,17bb920ac9b2f17055c8623f037765f0f0505efb7525a2aff8b070fc1302c2a4,uint16,4084,3328,0.0,2249.0,615.529296875,727.7464599609375,0.4247790833600166,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587014_809e3f43339f93c6_MG_L_CC_ANON.dcm,True,,ab8066f4de0dddb226827011cdee8630fba2091d18c96d0732e53b31cefcfc1b,5ca6bc7bbd84a7dc9124b06ba88faf861791dbb61aca750290fc7fcd0e56878b,uint16,4084,3328,0.0,2925.0,479.7157897949219,695.4463500976562,0.3263925267695698,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587041_809e3f43339f93c6_MG_R_CC_ANON.dcm,True,,80d62abd2f8b6ec582adda31c46522c5d078fa9671490f1f799c8550c65207dc,8095bb97d6008592c066a2b440235438fb93c2977584228b6b4a6d64d00cef48,uint16,4084,3328,0.0,2082.0,615.6697387695312,734.6283569335938,0.4170428071790477,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587104_7b71aa9928e6975e_MG_L_ML_ANON.dcm,True,,c221db3e10919298ef4d8fd6793ae949857392c22c199b9ae5eb325d40401492,541c6cd232bec23d1e06097ae15f9ad416c09323d07d7d66014ae14e9f1f5aa1,uint16,4084,3328,0.0,2333.0,463.2581787109375,670.6539916992188,0.32964322249585626,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587131_7b71aa9928e6975e_MG_L_CC_ANON.dcm,True,,5b6d58eb0abfc36faddb54c7bcf4ff928f5c000e1bec55a488809c36bab5674c,c592ff13a548ddb526dc6434969ea756169e55b8ca93499b0c64019547f56bdf,uint16,4084,3328,0.0,2217.0,421.8388977050781,664.97265625,0.29198166625857,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587427_d2befe622e188943_MG_L_ML_ANON.dcm,True,,f1e0a05ae500e422bd4d513a86c92ba781920a0a8b70c0b2dcfbc7fc25ac080b,5f952e64174a16d66618c3f4f5b40dad42745612d9d2e7de3d6e324d849b6015,uint16,3328,2560,0.0,2315.0,591.74365234375,688.1278686523438,0.4401155911959135,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587454_d2befe622e188943_MG_R_ML_ANON.dcm,True,,bd02fa9a86f6bf29ed5d6a5734ae88f93c9f0b1f72e4edc51cf5f9f997e75fa6,0ba6f4964cec5e1f494a708e823581122678d1aa7a2ccf4add56e1b781f6aa90,uint16,3328,2560,0.0,2419.0,724.1094970703125,724.44482421875,0.5097059983473557,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587481_d2befe622e188943_MG_L_CC_ANON.dcm,True,,592b0103b289f6a3d8ce15551ca24313d579cf6352ca67ce5d2aad935d3826d6,6deeb5c46d0e496a247a0dca9295d97d014bd4df4ae7a72201d0fd0553e893a4,uint16,3328,2560,0.0,2440.0,453.16497802734375,671.0018310546875,0.32131300706129806,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587508_d2befe622e188943_MG_R_CC_ANON.dcm,True,,a42ff815ce7fc48ef20a459b6d5471bed9c69a45760c476470f06a775a56465f,50e1bff3b5eebb814a8d779a64616afcd91ece7a77528d7cb0a657f4a9bc1b13,uint16,3328,2560,0.0,2265.0,587.5401611328125,715.5020751953125,0.4101813683143029,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587572_11e6732579acf692_MG_L_ML_ANON.dcm,True,,134dff966f6e153642dbc9a735a96aafa2a9ea3d29895c59e8ed3689e2555df8,efa7abefb52dac808a1c41b8926102bddcf1eb31550b10de2e2eeecaeef6cfc9,uint16,4084,3328,0.0,3070.0,589.6375122070312,709.3983764648438,0.4203045391725684,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587599_11e6732579acf692_MG_L_CC_ANON.dcm,True,,6137946142670921c8899e3d5dd3d6a183d268e710811340a9ba3a85bdd5a73d,e35caa2e16225d4a55b25df726ee3a7a3cadd6c75eba9f637ef124f8c189ab96,uint16,4084,3328,0.0,3001.0,570.9441528320312,725.7078247070312,0.3890672676674452,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587663_5fb370d4c1c71974_MG_R_CC_ANON.dcm,True,,77bd1cbe3b4f73790cc5d5be60981a6dede1bdabeeccdbcdb2ec3814fe629dbc,c56c5373009593e996702e4a1cf9ea5015ead7cea5125fde7865015fcaead657,uint16,4084,3328,0.0,4095.0,395.3704528808594,663.7355346679688,0.26499357836397197,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587690_5fb370d4c1c71974_MG_L_ML_ANON.dcm,True,,e1000957ede04d6d7e709eadfe2a4c745fd576218d232fa3c1637f2a54e6bafa,bbc7d7ec1964dd7ab01d2e3244fc65ebc2162a8fa91be381864bf15a4a21ab4a,uint16,4084,3328,0.0,2661.0,562.4970703125,726.8314819335938,0.3800791844816545,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587717_5fb370d4c1c71974_MG_R_ML_ANON.dcm,True,,3b723d9695eb03bd544edd48ec9138dba6aaf6e2ebe1cb531ed59bbdac318277,ef64de5cda916fd70334c4190cf5cc50c31d9e01e0e3ba5ff3a0491aec5fd1cf,uint16,4084,3328,0.0,4095.0,448.2462463378906,700.1517333984375,0.2970442227642583,False
/content/external_datasets/inbreast/INbreast Release 1.0/AllDICOMs/53587744_5fb370d4c1c71974_MG_L_CC_ANON.dcm,True,,61c387a13f55989c84bb9e4c2460169342765eacf8cc8c17df775dd8a2c69faa,62d2c867e1fce6417a49b9294f4c07c8a62bdc021e1df61037f8151add9ca155,uint16,4084,3328,0.0,2252.0,489.9598693847656,706.8878784179688,0.32727027789026597,False
